ECG signal fs= 1000 Hz
     (0.001 sec)	   (mV)
4697   3.27275499362721E+0000
4698   3.52682468302889E+0000
4699   3.33792003739325E+0000
4700   2.80823529411765E+0000
4701   2.25266819790087E+0000
4702   1.97317531697111E+0000
4703   2.08489206519632E+0000
4704   2.42918674379330E+0000
4705   2.63534207530420E+0000
4706   2.45316619738317E+0000
4707   1.78451969950956E+0000
4708   8.96236447734773E-0001
4709   2.02530004431926E-0001
4710   4.82352941176499E-0002
4711   5.05609374371454E-0001
4712   1.25199884638287E+0000
4713   1.84263503933412E+0000
4714   1.86330439085212E+0000
4715   1.19887148706890E+0000
4716   1.33166197383175E-0001
4717  -7.94399745216477E-0001
4718  -1.12611649344169E+0000
4719  -6.64528819097490E-0001
4720   3.23529411764706E-0001
4721   1.33746999556808E+0000
4722   1.82494002285346E+0000
4723   1.54498798051060E+0000
4724   6.69186743793295E-0001
4725  -3.31812663539489E-0001
4726  -9.05657332028590E-0001
4727  -8.07340921687065E-0001
4728  -1.00234140500517E-0001
4729   7.75567096216782E-0001
4730   1.36235294117647E+0000
4731   1.36335234850925E+0000
4732   8.24940022853459E-0001
4733   1.17833241666911E-0001
4734  -3.43754432677292E-0001
4735  -3.18871487068900E-0001
4736   1.20225020912587E-0001
4737   6.84519699509559E-0001
4738   1.02917762420536E+0000
4739   9.69684743275605E-0001
4740   6.21176470588235E-0001
4741   2.72668197900865E-0001
4742   2.39057669912283E-0001
4743   5.96656771078676E-0001
4744   1.18683380261682E+0000
4745   1.65181266353949E+0000
4746   1.70257796208906E+0000
4747   1.26687264068603E+0000
4748   5.85648212440663E-0001
4749   7.31182397260358E-0002
4750   1.00000000000000E-0001
4751   6.99727021430279E-0001
4752   1.58846943461817E+0000
4753   2.30851739227530E+0000
4754   2.41977497908742E+0000
4755   1.83298913412773E+0000
4756   8.44930903265523E-0001
4757  -4.38115099223643E-0002
4758  -3.23763552265227E-0001
4759   1.63706475020156E-0001
4760   1.17764705882353E+0000
4761   2.19158764262690E+0000
4762   2.67905766991229E+0000
4763   2.39910562756941E+0000
4764   1.52330439085212E+0000
4765   5.35246159989922E-0001
4766  -5.15396849697665E-0002
4767   5.97179018423458E-0002
4768   7.53883506558303E-0001
4769   1.62968474327560E+0000
4770   2.20352941176471E+0000
4771   2.19158764262690E+0000
4772   1.65317531697111E+0000
4773   9.33127359313969E-0001
4774   4.45657332028587E-0001
4775   4.44657924695803E-0001
4776   8.70813256206704E-0001
4777   1.39628440539191E+0000
4778   1.70211880067595E+0000
4779   1.60380239033443E+0000
4780   1.20352941176471E+0000
4781   8.03256433194979E-0001
4782   7.04940022853457E-0001
4783   1.02371559460809E+0000
4784   1.56212792026389E+0000
4785   1.98828325177479E+0000
4786   2.00022502091258E+0000
4787   1.52569617009779E+0000
4788   8.31530565381833E-0001
4789   3.06059416196626E-0001
4790   2.94117647058820E-0001
4791   8.80903492018509E-0001
4792   1.76964590520640E+0000
4793   2.47675268639294E+0000
4794   2.58801027320506E+0000
4795   2.00122442824537E+0000
4796   1.00022502091258E+0000
4797   1.24423784195285E-0001
4798  -1.68469434618167E-0001
4799   3.19000592667216E-0001
4800   1.32000000000000E+0000
4801   2.32099940733278E+0000
4802   2.79552825814758E+0000
4803   2.51557621580471E+0000
4804   1.62683380261683E+0000
4805   6.25834395284042E-0001
4806   2.61073738537634E-0002
4807   1.37364960665876E-0001
4808   8.44471741852423E-0001
4809   1.72027297856972E+0000
4810   2.29411764705882E+0000
4811   2.28217587792102E+0000
4812   1.75670472873582E+0000
4813   1.03665677107868E+0000
4814   5.62127920263887E-0001
4815   5.61128512931103E-0001
4816   9.87283844442004E-0001
4817   1.51275499362721E+0000
4818   1.81858938891124E+0000
4819   1.72027297856972E+0000
4820   1.32000000000000E+0000
4821   9.19727021430279E-0001
4822   8.21410611088757E-0001
4823   1.11430382990221E+0000
4824   1.65271615555800E+0000
4825   2.07887148706890E+0000
4826   2.07787207973611E+0000
4827   1.60334322892132E+0000
4828   8.96236447734773E-0001
4829   3.70765298549566E-0001
4830   3.71764705882350E-0001
4831   9.58550550842039E-0001
4832   1.83435178755934E+0000
4833   2.54145856874588E+0000
4834   2.63977497908742E+0000
4835   2.06593031059831E+0000
4836   1.05198972679494E+0000
4837   1.76188490077636E-0001
4838  -1.03763552265226E-0001
4839   3.70765298549566E-0001
4840   1.38470588235294E+0000
4841   2.39864646615631E+0000
4842   2.88611649344170E+0000
4843   2.59322327462824E+0000
4844   1.71742203791095E+0000
4845   7.16422630578162E-0001
4846   1.29636785618473E-0001
4847   2.40894372430586E-0001
4848   9.35059977146543E-0001
4849   1.82380239033443E+0000
4850   2.41058823529412E+0000
4851   2.39864646615631E+0000
4852   1.87317531697111E+0000
4853   1.15312735931397E+0000
4854   6.91539684969767E-0001
4855   6.77599101166393E-0001
4856   1.10375443267729E+0000
4857   1.62922558186250E+0000
4858   1.93505997714654E+0000
4859   1.83674356680502E+0000
4860   1.43647058823529E+0000
4861   1.03619760966557E+0000
4862   9.37881199324047E-0001
4863   1.23077441813750E+0000
4864   1.76918674379330E+0000
4865   2.19534207530420E+0000
4866   2.19434266797141E+0000
4867   1.71981381715662E+0000
4868   1.01270703597007E+0000
4869   4.87235886784866E-0001
4870   4.88235294117650E-0001
4871   1.07502113907734E+0000
4872   1.96376355226523E+0000
4873   2.68381150992236E+0000
4874   2.79506909673448E+0000
4875   2.20828325177479E+0000
4876   1.20728384444200E+0000
4877   3.31482607724696E-0001
4878   5.15305653818332E-0002
4879   5.39000592667216E-0001
4880   1.55294117647059E+0000
4881   2.56688176027396E+0000
4882   3.05435178755934E+0000
4883   2.77439974521647E+0000
4884   1.88565733202859E+0000
4885   8.71716748225212E-0001
4886   3.10813256206704E-0001
4887   4.09129666548226E-0001
4888   1.10329527126418E+0000
4889   2.00497886092266E+0000
4890   2.59176470588235E+0000
4891   2.57982293674454E+0000
4892   2.05435178755934E+0000
4893   1.34724500637279E+0000
4894   8.72716155557997E-0001
4895   8.71716748225213E-0001
4896   1.28493090326552E+0000
4897   1.82334322892132E+0000
4898   2.12917762420536E+0000
4899   2.03086121386384E+0000
4900   1.63058823529412E+0000
4901   1.21737408025381E+0000
4902   1.11905766991229E+0000
4903   1.42489206519632E+0000
4904   1.95036321438153E+0000
4905   2.36357736942184E+0000
4906   2.36257796208905E+0000
4907   1.88804911127426E+0000
4908   1.18094233008771E+0000
4909   6.55471180902506E-0001
4910   6.56470588235290E-0001
4911   1.24325643319498E+0000
4912   2.11905766991229E+0000
4913   2.82616445109883E+0000
4914   2.92448086144036E+0000
4915   2.33769501648067E+0000
4916   1.33669560914788E+0000
4917   4.60894372430586E-0001
4918   1.68001153617133E-0001
4919   6.55471180902506E-0001
4920   1.65647058823529E+0000
4921   2.65746999556807E+0000
4922   3.14494002285346E+0000
4923   2.85204680404000E+0000
4924   1.97624556732271E+0000
4925   9.62304983519332E-0001
4926   3.75519138559643E-0001
4927   4.86776725371756E-0001
4928   1.18094233008771E+0000
4929   2.05674356680502E+0000
4930   2.64352941176471E+0000
4931   2.63158764262690E+0000
4932   2.10611649344170E+0000
4933   1.39900971225515E+0000
4934   9.11539684969767E-0001
4935   9.10540277636983E-0001
4936   1.31081325620670E+0000
4937   1.84922558186250E+0000
4938   2.14211880067595E+0000
4939   2.03086121386384E+0000
4940   1.63058823529412E+0000
4941   1.21737408025381E+0000
4942   1.10611649344170E+0000
4943   1.39900971225515E+0000
4944   1.92448086144036E+0000
4945   2.32475384001008E+0000
4946   2.32375443267729E+0000
4947   1.83628440539191E+0000
4948   1.12917762420536E+0000
4949   5.90765298549566E-0001
4950   5.78823529411760E-0001
4951   1.16560937437145E+0000
4952   2.04141061108876E+0000
4953   2.73557621580471E+0000
4954   2.83389262614624E+0000
4955   2.24710678118655E+0000
4956   1.23316619738317E+0000
4957   3.44423784195286E-0001
4958   5.15305653818332E-0002
4959   5.26059416196626E-0001
4960   1.52705882352941E+0000
4961   2.52805823086219E+0000
4962   3.01552825814758E+0000
4963   2.72263503933412E+0000
4964   1.83389262614624E+0000
4965   8.32893218813452E-0001
4966   2.33166197383173E-0001
4967   3.31482607724696E-0001
4968   1.02564821244066E+0000
4969   1.90144944915796E+0000
4970   2.47529411764706E+0000
4971   2.46335234850925E+0000
4972   1.92494002285346E+0000
4973   1.20489206519632E+0000
4974   7.17422037910947E-0001
4975   7.16422630578163E-0001
4976   1.11669560914788E+0000
4977   1.64216675833309E+0000
4978   1.93505997714654E+0000
4979   1.82380239033443E+0000
4980   1.42352941176471E+0000
4981   9.97374080253809E-0001
4982   8.99057669912287E-0001
4983   1.19195088872574E+0000
4984   1.71742203791095E+0000
4985   2.13063619295126E+0000
4986   2.12963678561847E+0000
4987   1.64216675833309E+0000
4988   9.22118800675953E-0001
4989   3.96647651490746E-0001
4990   3.84705882352940E-0001
4991   9.58550550842039E-0001
4992   1.83435178755934E+0000
4993   2.54145856874588E+0000
4994   2.63977497908742E+0000
4995   2.04004795765714E+0000
4996   1.03904855032435E+0000
4997   1.50306137136466E-0001
4998  -1.42587081676987E-0001
4999   3.31941769137806E-0001
